z,lat,lon
6.28679084777832,0.0005094910973326705,0.0007408455603723676
6.454259872436523,0.00051846863023286,0.0007411628821318184
6.621728897094727,0.0005274461631188387,0.0007414801353552519
6.789198398590088,0.0005364237302529773,0.0007417974571147027
6.956667423248291,0.000545401263138956,0.0007421147103381364
7.124136447906494,0.0005543788303157271,0.0007424320320975872
7.289308071136475,0.0005633563632017058,0.0007427492853210208
7.438935279846191,0.0005723339303500552,0.0007430666070804716
7.5522284507751465,0.0005799647990301082,0.0007433362963079962
7.6691741943359375,0.0005889423319160869,0.0007436535495314298
7.768454551696777,0.0005979198648020656,0.0007439708712908806
7.850069046020508,0.0006068973977022551,0.0007442881245143143
7.914018154144287,0.0006158749305882338,0.0007446054462737651
7.960301876068115,0.0006248525320131648,0.0007449226994971986
7.988920211791992,0.0006338300648991435,0.0007452400212566494
7.99987268447876,0.0006428075977851222,0.0007455572744800831
8.0,0.00065178513065689,0.0007458745962395339
8.0,0.0006607627321102427,0.0007461918494629675
8.0,0.0006697402649677997,0.0007465091712224183
8.0,0.0006787177978679892,0.000746826424445852
8.0,0.0006876953307539679,0.0007471437462053028
8.0,0.0006966728636399466,0.0007474609994287363
8.0,0.0007056504650648776,0.0007477783211881871
8.0,0.0007146279979650672,0.0007480955744116208
8.0,0.000723605530836835,0.0007484128961710715
8.0,0.0007325830637370245,0.0007487301493945052
8.0,0.0007415606651619555,0.000749047471153956
8.0,0.0007505381980195125,0.0007493647243773896
8.0,0.000759515730919702,0.0007496820461368403
8.0,0.0007684932638056807,0.0007499993678962911
8.0,0.0007774707966916594,0.0007503166211197248
8.0,0.0007864483295776381,0.0007506339428791756
8.0,0.0007954258624636168,0.0007509511961026092
8.0,0.0008044034638885478,0.00075126851786206
8.0,0.0008133809967887373,0.0007515857710854937
8.0,0.0008223585296462943,0.0007519030928449445
8.0,0.000831336131099647,0.000752220346068378
8.0,0.0008403136639998365,0.0007525376678278288
8.0,0.0008492911968573935,0.0007528549210512625
8.0,0.0008582687297433722,0.0007531722428107132
8.0,0.0008672462626293509,0.0007534894960341469
8.0,0.0008762237955153296,0.0007538068177935977
8.0,0.0008852013969402606,0.0007541240710170313
8.0,0.0008941789298404501,0.0007544413927764821
8.0,0.0009031564627264288,0.0007547586459999157
8.0,0.0009121339956124075,0.0007550759677593665
8.0,0.0009211115970515493,0.0007553932209828001
8.0,0.0009300891299091063,0.0007557105427422509
8.0,0.000939066662795085,0.0007560277959656846
8.0,0.0009480441956810637,0.0007563451177251354
8.0,0.0009570217285812532,0.000756662370948569
8.0,0.0009659993299919734,0.0007569796927080198
8.0,0.0009749768628921629,0.0007572969459314534
8.0,0.0009839543957639307,0.0007576142676909042
8.0,0.0009929319286641203,0.0007579315209143378
8.0,0.0010019095300890513,0.0007582488426737886
8.0,0.00101088706297503,0.0007585660958972223
8.0,0.0010198645958752195,0.000758883417656673
8.0,0.0010288421287611982,0.0007592006708801067
8.0,0.0010378196616187552,0.0007595179926395575
8.0,0.0010467972630436861,0.000759835245862991
8.0,0.0010557747959438757,0.0007601525676224418
8.0,0.0010647523288156435,0.0007604698208458755
8.0,0.001073729861715833,0.0007607871426053263
8.0,0.00108270739457339,0.0007611043958287599
8.0,0.0010916849960267427,0.0007614217175882107
8.0,0.0010959941980956955,0.0007615740046183402
8.0,0.001104971730995885,0.0007618912578417739
8.0,0.001113949263867653,0.0007622085110652075
8.0,0.0011235730228520424,0.0007624595584960646
8.0,0.0011341159869147077,0.0007618671331637336
8.0,0.001144546346296238,0.0007602191846311214
8.0,0.0011547584184370407,0.000757532367150398
8.0,0.0011646492623214044,0.0007538338895203758
8.000922203063965,0.0011741187467180225,0.0007491611724064243
8.005431175231934,0.0011830713324911812,0.0007435612315163153
8.013615608215332,0.0011914164150255147,0.0007370908146722571
8.022989273071289,0.0011990694208208197,0.0007298155108426719
8.032362937927246,0.0012059535896042917,0.0007218089962460066
8.03968334197998,0.0012119992887562603,0.000713152074846493
8.039416313171387,0.0012171459324150646,0.0007039319929939757
8.031452178955078,0.0012213408849675034,0.0006942420967438266
8.021110534667969,0.0012245424764643076,0.0006841799813844815
8.010769844055176,0.0012267178096578846,0.0006738474229014231
8.000428199768066,0.001227845227134594,0.0006633486645767517
7.988710880279541,0.0012281149848973882,0.0006538113980368179
7.967229843139648,0.0012283074340473377,0.0006448303012761375
7.936733245849609,0.0012284887803417632,0.0006363622651399168
7.893526077270508,0.0012286812294917127,0.0006273811683792364
7.839136600494385,0.0012288735415353358,0.000618400071618556
7.773564338684082,0.0012290659906710744,0.0006094189748578755
7.696809768676758,0.0012292584398210238,0.0006004378780971951
7.608872413635254,0.0012294507518788578,0.0005914567813365148
7.5097527503967285,0.0012296432010145963,0.0005824756845758343
7.399450778961182,0.001229835650150335,0.0005734946220831625
7.277966022491455,0.001230027962208169,0.0005645135253224821
7.145298957824707,0.0012302204113581183,0.0005555324285618017
7.0014495849609375,0.001230412860493857,0.0005465513318011212
6.846417427062988,0.0012306051725516909,0.0005375702693084494
6.680202960968018,0.0012307976216874295,0.000528589172547769
6.502805709838867,0.0012309900708089572,0.0005196080757870886
6.314226150512695,0.001231182382881002,0.0005106269790264081
6.114464282989502,0.0012313748320167406,0.0005016458822657277
5.903519630432129,0.0012315672811524792,0.0004926647855050474
5.686720848083496,0.001231759593224524,0.00048368368874436693
5.469918727874756,0.0012319520423602626,0.0004747025919836865
5.253116607666016,0.0012321444914960011,0.0004657214952230061
5.036314487457275,0.0012323368035538351,0.00045674039846232566
4.819512367248535,0.0012325292526895737,0.00044775933596965384
4.602710247039795,0.0012327215647616185,0.00043877823920897345
4.3859076499938965,0.001232914013897357,0.000429797142448293
4.169105529785156,0.0012331064630188848,0.0004208160456876126
3.952303409576416,0.0012332987750909297,0.00041183498319494075
3.735501289367676,0.0012334912242266682,0.00040285388643426036
3.5186991691589355,0.0012336836733624068,0.0003938727896735799
3.3018970489501953,0.0012338759854344516,0.00038489169291289953
3.085094928741455,0.0012340684345559794,0.00037591059615221914
2.8682992458343506,0.0012342608837059288,0.0003669294993915387
2.6559083461761475,0.0012344531957637628,0.0003579484026308583
2.451686143875122,0.0012346456449137122,0.00034896730587017787
2.2556328773498535,0.0012348380940494508,0.0003399862091094975
2.067748546600342,0.001235030406093074,0.0003310051466168256
1.888033151626587,0.0012352228552430233,0.0003220240498561452
1.7164866924285889,0.001235415304378762,0.0003130429530954648
1.5531089305877686,0.0012356076164508067,0.0003040618563347844
1.3979002237319946,0.0012358000655865453,0.00029508075957410395
1.250860333442688,0.001235992514708073,0.0002860996456794193
1.1119892597198486,0.0012361848267801179,0.00027711854891873883
0.9812871217727661,0.0012363772759158564,0.000268137486426067
0.8587538599967957,0.001236569725051595,0.0002591563896653866
0.744389533996582,0.0012367620371236399,0.0002501752929047062
0.6381940245628357,0.0012369544862451676,0.00024119419614402577
0.5401674509048462,0.0012371469353809061,0.00023221309938334535
0.450309693813324,0.001237339247452951,0.00022323200262266494
0.3686208724975586,0.0012375316965886896,0.00021425090586198452
0.2951009273529053,0.001237724145738639,0.0002052698091013041
0.22974984347820282,0.0012379164577822621,0.0001962887466086323
0.17256766557693481,0.0012381089069180007,0.00018730764984795187
0.12355436384677887,0.0012383013560537393,0.00017832655308727146
0.09647288173437119,0.0012384244467256167,0.00017257864293611393
0.060856547206640244,0.0012386168958755661,0.0001635975804434421
0.03340910002589226,0.0012388092079334,0.00015461650081676599
0.01413053460419178,0.0012390016570833495,0.00014563540405608557
0.0030208530370146036,0.001239194106219088,0.00013665430729540516
0.0,0.0012393864182627112,0.00012767321053472474
0.0,0.0012395788674126607,0.00011869212234104647
0.0,0.00123977131656261,0.0001097110341473682
0.0,0.001239963628620444,0.00010072993738668778
0.0,0.0012401560777561826,9.174884919300951e-05
0.0,0.001240348526906132,8.276775243232909e-05
0.0,0.0012405408389497552,7.378666423865083e-05
0.0,0.0012407332880997046,6.480557176147149e-05
0.0,0.0012409257372212323,5.5824483567793216e-05
0.0,0.001241118049307488,4.684339537411495e-05
0.0,0.0012413104984432266,3.7862298613434535e-05
0.0,0.0012415029475505435,2.8881208278005726e-05
0.0,0.0012416952596367992,1.9900120084327457e-05
0.0,0.0012418877087583269,1.0919023323647045e-05
0.0,0.0012420801579082763,1.9379268306854473e-06
0.0,0.0012422724699803211,-7.043170197713784e-06
0.0,0.001242464919087638,-1.602424982438991e-05
0.0,0.0012426572311596829,-2.500534658507032e-05
0.0,0.0012428496802954214,-3.398644334575074e-05
0.0,0.0012430421294169491,-4.296753796468061e-05
0.0,0.0012432344415032048,-5.1948617591356736e-05
0.0,0.0012434268906247326,-6.092971435203715e-05
0.0,0.001243619339774682,-6.991081111271756e-05
0.0,0.001243811651832516,-7.889189502289476e-05
0.0,0.0012440041009824654,-8.787299178357518e-05
0.0,0.001244196550118204,-9.685408854425559e-05
0.0,0.001244388862161827,-0.000105835185304936
0.0,0.0012445813113117765,-0.00011481626493161212
0.0,0.0012446928879512598,-0.00012002529351384488
0.0,0.0012448853370869983,-0.0001290063902745253
0.0,0.0012450776491590432,-0.0001379874870352057
0.0,0.001245270098280571,-0.00014696858379588612
0.0,0.0012454625474020986,-0.00015594966342256225
0.0,0.0012456548594883543,-0.00016493076018324267
0.0,0.0012458473086240929,-0.00017391185694392308
0.0,0.0012460397577456206,-0.0001828929365705992
0.0,0.0012462320698176654,-0.0001918740333312796
0.0,0.001246424518953404,-0.00020085513009196002
0.0,0.0012466169680891426,-0.00020983622685264043
0.0,0.0012468092801611874,-0.00021881732361332085
0.0,0.0012470017292827151,-0.00022779842037400126
0.0,0.0012471941784326646,-0.0002367795000006774
0.0,0.0012473864904904985,-0.0002457605796273535
0.0,0.0012475789396262371,-0.0002547416763880339
0.0,0.0012477713887761865,-0.00026372277314871436
0.0,0.0012479637008340205,-0.00027270386990939474
0.0,0.001248156149969759,-0.0002816849666700752
0.0,0.0012483485991054977,-0.0002906660462967513
0.0,0.0012485409111633317,-0.00029964714305743173
0.0,0.0012487333602848594,-0.00030862820555010355
0.0,0.0012489256723569042,-0.00031760930231078394
0.0,0.0012491181215068536,-0.0003265903990714644
0.0,0.0012493105706425922,-0.00033557149583214477
0.0,0.001249502882714637,-0.0003445525925928252
0.0,0.0012496953318361648,-0.0003535336893535056
0.0,0.0012498877809719033,-0.00036251478611418604
0.0,0.0012500800930439482,-0.00037149584860685786
0.0,0.0012502725421796868,-0.0003804769453675383
0.0,0.0012504649913154253,-0.0003894580421282187
0.0,0.0012506573033732593,-0.00039843913888889913
0.0,0.0012508497525089979,-0.0004074202356495795
0.0,0.0012510422016447365,-0.0004164013324102599
0.0,0.0012512345137167813,-0.0004253823949029318
0.0,0.001251426962838309,-0.00043436349166361217
0.0,0.0012516194119882584,-0.0004433445884242926
0.0,0.0012518117240460924,-0.000452325685184973
0.0,0.001252004173181831,-0.00046130678194565344
0.0,0.0012521966223175696,-0.00047028787870633383
0.0,0.0012523889343754036,-0.00047926897546701427
0.0,0.0012525813835111421,-0.0004882500379596861
0.0,0.0012527738326468807,-0.0004972311347203665
0.0,0.0012529661447189255,-0.0005062122314810469
0.0,0.001253158593868875,-0.0005151933282417274
0.0,0.0012533510429904027,-0.0005241744250024077
0.0,0.0012535433550482367,-0.0005331555217630881
0.0,0.0012537358041839752,-0.0005421366185237686
0.0,0.0012539282533339247,-0.000551117715284449
0.0,0.0012541205653775478,-0.0005600987777771208
0.0,0.0012543130145274972,-0.0005690798745378012
0.0,0.0012545054636632358,-0.0005780610055664902
0.0,0.001254645825426337,-0.0005846171609680156
0.0,0.0012548382745478648,-0.000593598257728696
0.0,0.0012550307236978142,-0.0006025793544893764
0.0,0.001255246886287864,-0.000610995508860607
0.0,0.0012560857671530812,-0.0006179505438820036
0.0,0.001257788750109512,-0.000624745752911383
0.0,0.001260329106116842,-0.0006312744253700272
0.0,0.0012636665359906374,-0.000637433688696179
0.0,0.0012677489524008934,-0.0006431267014975914
0.0,0.0012725119314325184,-0.0006482638871998362
0.0,0.0012778803576765085,-0.0006527645103746989
0.0,0.0012841932102105602,-0.0006569977060106034
0.0,0.0012908580637400746,-0.0006606692489858816
0.0,0.0012978176221309923,-0.0006637459678682281
0.0,0.0013050187014442827,-0.0006662046974838431
0.0,0.0013124064728771145,-0.0006680265218919902
0.0,0.0013199251481097463,-0.0006691977338892373
0.0,0.00132751715686652,-0.0006697094237933539
0.0,0.0013356944632221257,-0.0006695988751976748
0.0,0.001344642251467576,-0.0006693407000210331
0.0,0.0013535893543803468,-0.0006690644998718783
0.0,0.001354495126363986,-0.0006690355776726368
0.0,0.0013633790390628064,-0.000668741832303089
0.0,0.0013722622663863149,-0.0006684301304970454
0.0,0.0013811450825045313,-0.0006681008149345916
0.0,0.001390027076169531,-0.0006677535429356419
0.0,0.0013989083845018513,-0.0006673884515722306
0.0,0.0014077891445083424,-0.000667005677916392
0.0,0.001416668807962651,-0.0006666052905041433
0.0,0.0014255477860558585,-0.0006661870151914158
0.0,0.0014344260788021757,-0.0006657510575862611
0.0,0.0014433031378757732,-0.0006652972120806276
0.0,0.0014521795116024805,-0.0006648258213546012
0.0,0.0014610547887343728,-0.0006643366798001302
0.0,0.0014699762591590115,-0.0006638291705930604
0.0,0.0014789447453011917,-0.0006633166582567379
0.0,0.001487913231429161,-0.0006628042829924498
0.0,0.0014968817175571303,-0.0006622917706561273
0.0,0.0015058503407487933,-0.0006617793953918392
0.0,0.0015148188268767626,-0.0006612668830555167
0.0,0.0015237873130189428,-0.0006607545077912286
0.0,0.001532755799161123,-0.0006602419954549061
0.0,0.001541724422352786,-0.000659729620190618
0.0,0.0015506929084807552,-0.0006592171078542955
0.0,0.0015596613946087245,-0.0006587047325900074
0.0,0.001568511176358811,-0.0006581984570312465
0.0,0.0015757406295904275,-0.0006576337202498481
0.0,0.0015829441762207352,-0.0006568040917621263
0.0,0.0015901127694775141,-0.0006557105996083386
0.0,0.0015972362660079398,-0.0006543547515808623
0.0,0.0016043050708134388,-0.0006527383296161438
0.0,0.001611310000058097,-0.0006508635954027492
0.0,0.0016182413216228042,-0.0006487330162372964
0.0,0.0016250898516574352,-0.000646349470632506
0.0,0.0016318461322271105,-0.0006437161112451674
0.0,0.001638501390701208,-0.00064083657048419
0.0,0.001645046306194331,-0.0006377147549025522
0.0,0.0016514723802316666,-0.0006343548451973004
0.0,0.0016577708402110147,-0.0006307612962095504
0.0,0.0016639329135159642,-0.0006269390425325372
0.0,0.0016699506499548988,-0.0006228931558315311
0.0,0.0016758158252372368,-0.0006186290504518876
0.0,0.0016815207632987494,-0.0006141526890270995
0.0,0.001687057239834644,-0.0006094698971186254
0.0,0.0016924182641702146,-0.0006045869800400443
0.0,0.0016975964344112526,-0.0005995107228570547
0.0,0.0017025847598688415,-0.0005942477735633214
0.0,0.0017073766611162,-0.0005888052599046287
0.0,0.0017119655586981253,-0.0005831905837708302
0.0,0.0017163451472441693,-0.0005774112841238135
0.0,0.001720509806872883,-0.0005714750027294917
0.0,0.0017244537805112259,-0.0005653899296419155
0.0,0.0017281717223625037,-0.0005591642206471271
0.0,0.0017316588349274298,-0.0005528062714072284
0.0,0.0017349100465224865,-0.0005463246146563559
0.0,0.0017379211078889512,-0.0005397279887366976
0.0,0.0017406881810444474,-0.0005330252690624755
0.0,0.0017432072908860619,-0.0005262255366559635
0.0,0.001745475147686193,-0.0005193378725394353
0.0,0.0017474887358730484,-0.000512371631879233
0.0,0.001749245176924319,-0.0005053362383777164
0.0,0.00175074241474249,-0.0004982410814692363
0.0,0.0017519779820673875,-0.0004910957219281864
0.0,0.0017529506452262922,-0.0004839098576009949
0.0,0.001753658896404886,-0.0004766931177980729
0.0,0.0017541016390794084,-0.0004694552689018656
0.0,0.0017542785990940502,-0.00046220607729481833
0.0,0.0017541859383811698,-0.00045469374164988527
0.0,0.001753960180735703,-0.0004457134330534022
0.0,0.0017537345601823517,-0.0004367330901889105
0.0,0.0017535088025510959,-0.00042775278159242744
0.0,0.0017532831819693229,-0.00041877247299594437
0.0,0.0017530575614017607,-0.0004097921643994613
0.0,0.0017528318037705048,-0.00040081182153496966
0.0,0.0017526061832029427,-0.0003918315129384866
0.0,0.0017523804255432651,-0.0003828512043420035
0.0,0.0017521548049899138,-0.00037387086147751183
0.0,0.0017519291844223517,-0.00036489058714903733
0.0,0.001751703426776885,-0.0003559102442845457
0.0,0.0017514778062093228,-0.0003469299356880626
0.0,0.001751252048563856,-0.00033794962709157955
0.0,0.001751026427996294,-0.0003289692842270879
0.0,0.001750800670365038,-0.00031998897563060484
0.0,0.001750575049783265,-0.0003110086670341217
0.0,0.001750349429215703,-0.0003020283241696301
0.0,0.001750123671584447,-0.000293048015573147
0.0,0.001749898051016885,-0.00028406768984265966
0.0,0.001749672293385629,-0.0002750873641121723
0.0,0.001749446672803856,-0.00026610705551568923
0.0,0.0017492210522362939,-0.0002571267297852018
0.0,0.001748995294605038,-0.00024814642118871875
0.0,0.0017487696740374759,-0.0002391660954582314
0.0,0.0017485439163777983,-0.00023018576972774405
0.0,0.001748318295824447,-0.00022120546113126098
0.0,0.0017480926752568848,-0.0002122251525347779
0.0,0.0017478669175972072,-0.00020324482680429053
0.0,0.001747641297043856,-0.00019426450107380317
0.0,0.0017474155393983892,-0.0001852841924773201
0.0,0.001747189918830827,-0.00017630388388083703
0.0,0.001746964298249054,-0.00016732355815034965
0.0,0.0017467385406177982,-0.0001583432324198623
0.0,0.001746512920064447,-0.00014936292382337923
0.0,0.0017462871624189802,-0.00014038261522689616
0.0,0.001746061541851418,-0.00013140229806341092
0.0,0.0017458359212980668,-0.0001224219808999257
0.0,0.0017456101636383892,-0.00011344166373644048
0.0,0.0017455221633895235,-0.0001099393361875303
0.0,0.0017452964057582676,-0.00010095901045704293
0.0,0.0017450706481128009,-9.197870186055986e-05
0.0,0.0017448450275452387,-8.299837613007249e-05
0.0,0.0017446194069634657,-7.401806753358942e-05
0.0,0.0017443936493322099,-6.503774180310205e-05
0.0,0.0017441680287646477,-5.6057433206618976e-05
0.0,0.0017439422711333918,-4.707710747613161e-05
0.0,0.0017437166505658297,-3.809679887964854e-05
0.0,0.0017434910299840567,-2.9116471007410636e-05
0.0,0.0017432652723528008,-2.0136162410927563e-05
0.0,0.0017430396517852387,-1.1155837751315467e-05
0.0,0.001742813894125561,-2.1755288871135757e-06
0.0,0.0017425882735722098,6.804797111092605e-06
0.0,0.001742362515940954,1.5785105172138046e-05
0.0,0.0017421368953733918,2.476543197350068e-05
0.0,0.0017419112748058296,3.374575770398804e-05
0.0,0.0017416855171745738,4.2726064158720577e-05
0.0,0.0017414598965928008,5.17063813222058e-05
0.0,0.001741234138947334,6.068669848569102e-05
0.0,0.0017410085183797719,6.966701564917623e-05
0.0,0.0017407828977979989,7.864733281266146e-05
0.0,0.001740557140166743,8.762764997614667e-05
0.0,0.0017403315195991809,9.66079671396319e-05
0.0,0.001740105761967925,0.00010558829287011926
0.0,0.001739880141386152,0.00011456860146660233
0.0,0.0017396545208328007,0.00012354892719708969
0.0,0.001739428763187334,0.00013252923579357278
0.0,0.0017392031426197718,0.00014150956152406014
0.0,0.0017389773849600942,0.00015048987868754535
0.0,0.001738751764406743,0.00015947020441803273
0.0,0.0017385261438391808,0.0001684505130145158
0.0,0.001738300386193714,0.00017743083874500315
0.0,0.0017381198623382943,0.00018461509247579133
0.0,0.0017378942417565213,0.0001935953839382701
0.0,0.0017376686211889592,0.00020257572680276178
0.0,0.0017374428635577033,0.00021155603539924485
0.0,0.0017372172429901411,0.00022053634399572792
0.0,0.0017369916224083681,0.00022951665259221099
0.0,0.0017367658647771123,0.00023849699545670265
0.0,0.0017365402442095501,0.0002474773040531857
0.0,0.0017363144865782942,0.0002564576126496688
0.0,0.0017360888659965212,0.0002654379212461519
0.0,0.001735863245428959,0.0002744182641106435
0.0,0.0017356374877834924,0.0002833985727071266
0.0,0.0017354118672017194,0.0002923788641696054
0.0,0.0017351861095988852,0.00030135917276608845
0.0,0.0017349604890171122,0.0003103395156305801
0.0,0.00173473486844955,0.00031931982422706316
0.0,0.0017345091108040833,0.0003283001328235463
0.0,0.001734283490250732,0.0003372804756880379
0.0,0.0017340577325910544,0.000346260784284521
0.0,0.0017338321120234923,0.00035524109288100406
0.0,0.0017336063543780256,0.00036422140147748713
0.0,0.0017333807338104634,0.00037320174434197877
0.0,0.0017331551132571121,0.00038218205293846184
0.0,0.0017329293555974346,0.00039116236153494496
0.0,0.0017327037350440833,0.0004001427043994366
0.0,0.0017324779774128274,0.0004091229787279111
0.0,0.0017322523568310544,0.00041810332159240274
0.0,0.0017320267362634922,0.0004270836301888858
0.0,0.0017318009786180255,0.0004360639387853689
0.0,0.0017315753580646742,0.0004450442816498605
0.0,0.0017313496004049966,0.00045402459024634364
0.0,0.0017311239798374345,0.0004630048988428267
0.0,0.0017308983592698723,0.00047198524170731835
0.0,0.0017306726016386165,0.0004809655503038014
0.0,0.0017304469810568435,0.0004899458589002845
0.0,0.0017302212234255876,0.0004989261674967676
0.0,0.0017299956028580254,0.0005079064760932507
0.0,0.0017297699823046742,0.0005168868189577423
0.0,0.0017295442246307857,0.0005258671275542254
0.0,0.0017293186040774344,0.0005348474361507084
0.0,0.0017290928464461786,0.0005438277790152001
0.0,0.0017288672258786164,0.0005528080876116832
0.0,0.0017286414682473605,0.0005617883962081662
0.0,0.0017284158476655875,0.0005707687048046494
0.0,0.0017281902270980254,0.0005797490476691409
0.0,0.0017279644694525587,0.0005887293905336326
0.0,0.0017277388488992074,0.0005977097333981243
0.0,0.0017275130912537406,0.0006066900077265988
0.0,0.0017272874706861785,0.0006156703505910905
0.0,0.0017270618501044055,0.0006246506249195649
0.0,0.0017268360924589388,0.0006336309677840566
0.0,0.0017266307585543927,0.0006418030653981804
0.0,0.0017264051379868306,0.000650783408262672
0.0,0.0017261793803555747,0.0006597636825911465
0.0,0.0017259537597880126,0.0006687440254556382
0.0,0.001725728002128335,0.0006777242997841127
0.0,0.0017255023815749837,0.0006867046426486044
0.0,0.0017252767610074216,0.000695684985513096
0.0,0.0017250510033619548,0.0007046652598415705
0.0,0.0017248253828086035,0.0007136456027060621
0.0,0.001724599625148926,0.0007226258770345366
0.0,0.0017243740045955747,0.0007316062198990282
0.0,0.0017241483840280125,0.0007405865627635199
0.0,0.0017239226263967566,0.0007495668370919945
0.0,0.0017236970058007728,0.0007585471799564861
0.0,0.001723471248169517,0.0007675275228209778
0.0,0.0017232456276019548,0.0007765077971494522
0.0,0.0017230200070201818,0.0007854881400139439
0.0,0.0017227942493889259,0.0007944684828784356
0.0,0.0017225686288355746,0.00080344875720691
0.0,0.0017223428711901079,0.0008124291000714017
0.0,0.0017221172506225457,0.0008214094429358933
0.0,0.0017218916300407727,0.0008303897172643679
0.0,0.0017216658724095169,0.0008393700601288594
0.0,0.0017214402518277439,0.000848350334457334
0.0,0.0017212144941822771,0.0008573306773218256
